Name,Symbol,Website,Description,Sector,Industry,Beta,Dividend Rate,Earnings Growth,Revenue Growth,Shares OutStanding,EPS (trailing),Market Cap,52 Week Low,52 Week High,PEG ratio,Latest date_only,Latest Close,Latest Volume,Latest Close_ema_12,Latest Close_ema_26,Latest macd,Latest macd_ema_9,P/E ratio,Close_change_1d,Volume_change_1d,macd_change_1d,macd_ema_9_change_1d,Close_change_5d,Volume_change_5d,macd_change_5d,macd_ema_9_change_5d,Close_change_1m,Volume_change_1m,macd_change_1m,macd_ema_9_change_1m,Close_change_3m,Volume_change_3m,macd_change_3m,macd_ema_9_change_3m,Close_change_6m,Volume_change_6m,macd_change_6m,macd_ema_9_change_6m,Close_change_1y,Volume_change_1y,macd_change_1y,macd_ema_9_change_1y,PE 40th Percentile,PE Median,PE 60th Percentile,created_on
Piramal Pharma Limited,PPLPHARMA.NS,https://www.piramal.com/businesses/piramal-pharma/,"Piramal Pharma Limited operates as a pharmaceutical company. It sells a portfolio of pharma products, as well as provides various pharma services, including injection, HPAPI, etc. The company was incorporated in 2020 and is based in Mumbai, India. Piramal Pharma Limited operates as a subsidiary of Piramal Enterprises Limited.",Healthcare,Biotechnology,Not Found,Not Found,-0.758,-0.04,1193319936,-1.57,111098912768,63.1,200.0,Not Found,2023-07-10,91.30000305175781,3033362,91.78958461443402,89.42086146517406,2.3687231492599636,2.9830425641516016,-58.1529,-0.65,-45.59,-0.23934615650418323,-0.1535798537229094,-1.03,-39.1,-0.7495936778826433,-0.707928266526141,4.1,-48.15,-1.396264304019013,0.03726998352633748,30.62,-8.48,5.952963900505154,7.954267159424971,-21.83,25.48,7.571256184528323,8.957762698974252,-51.95,-43.77,2.3687231492599636,2.9830425641516016,-5.3155,13.8114,20.5101,2023-07-12 19:18:48.342118
SMS Lifesciences India Limited,SMSLIFE.NS,https://www.smslife.in,"SMS Lifesciences India Limited manufactures and sells active pharmaceutical ingredients (APIs) and intermediates in India. It offers APIs in various therapeutic areas, such as antiulcer, antifungal, erectile dysfunction, anti-gout, anesthesia, anti-infective, anti-obesity, anti-convulsant, anti-emetic, ophthalmic, anti-worm, and antiemetic. The company also exports its products. SMS Lifesciences India Limited was founded in 1990 and is based in Hyderabad, India.",Healthcare,Biotechnology,0.783582,1.5,-0.812,-0.334,3023290,37.27,1552459392,500.0,768.5,Not Found,2023-07-10,514.75,1327,522.3061727801793,528.2643329569886,-5.958160176809315,-5.786221422781504,13.8114,-0.16,-43.58,-0.29270295983712913,-0.04298468850695247,-2.15,20.2,-0.6049291082634909,0.4653181779365285,-2.45,53.41,3.3272291767724482,0.6300791705301485,-7.88,39.54,-2.431166235185401,4.044690038898742,-17.71,3.11,-0.06734121851457076,0.8086450377732559,-25.73,-36.54,-13.286832390464497,-15.648520234299525,-5.3155,13.8114,20.5101,2023-07-12 19:18:48.342118
Supriya Lifescience Limited,SUPRIYA.NS,https://www.supriyalifescience.com,"Supriya Lifescience Ltd. engages in the research and development, manufacture, and sale of bulk drugs and pharmaceutical chemicals worldwide. It offers active pharmaceutical ingredients, such as, anti-allergic, anti-asthmatic, decongestant, analgesic/anti-pyretic/anesthetic, antihypertensive, and anti-malarial products, as well as vitamins, and xanthine derivatives. The company was founded in 1987 and is headquartered in Mumbai, India.",Healthcare,Biotechnology,Not Found,0.6,-0.172,-0.244,80482800,11.17,19505049600,170.15,406.7,Not Found,2023-07-10,240.75,79390,245.33615921537208,245.62562171321952,-0.28946249784743827,0.9389392286087307,21.5533,-1.73,-18.42,-0.4437973930101009,-0.3071004316140421,-1.31,-39.75,-1.4133862725745416,-1.6437048326253447,-2.98,-80.71,-7.852530893130876,-7.7196386995708695,13.59,-65.68,0.4480503638802418,4.834632147830103,1.43,17.5,2.946496435055593,5.467975976084922,-30.81,-68.22,1.1468326008850056,4.790771648397323,-5.3155,13.8114,20.5101,2023-07-12 19:18:48.342118
Syngene International Limited,SYNGENE.NS,https://www.syngeneintl.com,"Syngene International Limited, a contract research and manufacturing company, provides drug discovery and development services in India, Japan, Europe, the United States, and internationally. The company provides discovery chemistry services, such as synthetic and medicinal chemistry, library and peptide synthesis, biomolecular science, organic electronic materials, and computational and analytical chemistry; and discovery biology services in the areas of recombinant DNA engineering, cell line development, hybridoma technology, sequencing, protein sciences, screening and assay biology, DMPK, in vivo pharmacology, toxicology, and biologicals; and chemical, formulation, analytical, and clinical development services, as well as commercial manufacturing services. In addition, the company provides lead generation, preclinical development, API, and drug product development services; and clinical trial management, pharmacokinetic analysis/bioanalytical, central lab, clinical data management, regulatory, biostatistics, and medical writing services. Further, it offers chemistry, biology, safety assessment, computational, and data sciences for traditional small molecule therapeutics; biologics; and specialty modalities, such as peptides, oligonucleotides, antibody-drug conjugates, and targeted degradation/stabilization. The company serves pharmaceutical, biotechnology, nutrition, animal health, consumer goods, specialty chemical, and other companies. It has partnerships and collaborations with Bristol-Myers Squibb Co.; Baxter Inc.; and Amgen Inc. The company was incorporated in 1993 and is headquartered in Bengaluru, India. Syngene International Limited is a subsidiary of Biocon Limited.",Healthcare,Biotechnology,0.49559,0.5,0.21,0.312,402015008,11.51,313752616960,535.1,782.0,1.87,2023-07-10,757.5499877929688,313125,750.7857282601157,738.4588368187494,12.326891441366229,12.2177880679509,65.8167,-0.66,-10.98,-0.2974267083277482,0.02727584335383426,-0.27,-1.0,0.4635950609907695,-0.3185237836629877,4.05,4.76,-4.153704791268069,-6.036562808646734,25.61,-10.46,7.02158212522761,9.64908999026116,26.04,3.85,11.863300201071752,14.95472816926764,32.18,193.62,8.53916010765829,10.69627008130933,-5.3155,13.8114,20.5101,2023-07-12 19:18:48.342118
TAKE Solutions Limited,TAKE.NS,https://www.takesolutions.com,"TAKE Solutions Limited, together with its subsidiaries, provides domain-intensive services and solutions in life sciences and supply chain management in the United States, the Asia Pacific, and Europe. The company offers IP-driven and technology backed solutions, consulting, and functional services across clinical, regulatory, and safety for life sciences industry. It also provides clinical research, generics development, data sciences, regulatory affairs, and pharmacovigilance/safety services. In addition, the company provides IT infrastructure and support, supply chain management, engineering, designing, and sourcing services. It serves large and small innovator biopharmaceutical and devices companies, as well as generics manufacturers. The company was incorporated in 2000 and is headquartered in Chennai, India. TAKE Solutions Limited is a subsidiary of TAKE Solutions Pte. Limited.",Healthcare,Biotechnology,0.811736,Not Found,Not Found,-0.089,147934000,-3.17,2485291008,12.75,29.55,Not Found,2023-07-10,16.850000381469727,98388,17.071994081654736,17.238457916271607,-0.1664638346168701,-0.11853856980964328,-5.3155,-1.17,-32.2,-0.00928588815857978,-0.011981316201806702,-1.17,-25.67,-0.052344562076498846,-0.07729629457476125,-5.34,-17.11,-0.39567691900323254,-0.3699244766983365,5.64,-74.78,0.7924581427346666,1.1309943321494478,-27.53,-50.47,0.12256128291686252,0.12256469253303126,-25.77,-56.13,0.22128464666463898,0.43465197065647154,-5.3155,13.8114,20.5101,2023-07-12 19:18:48.342118
Zota Health Care Limited,ZOTA.NS,https://www.zotahealthcare.com,"Zota Health Care Limited develops, manufactures, and markets pharmaceutical products in India. It offers generic drugs, over-the-counter products, ayurvedic products, and nutraceutical products. The company provides various medicines for chronic illnesses, including heart disease, diabetes, thyroid, and others. As of March 31, 2022, it operated 514 retail stores under the DAVAINDIA name in 25 states of India. Zota Health Care Limited was founded in 1995 and is headquartered in Surat, India.",Healthcare,Biotechnology,0.656716,1.5,Not Found,0.173,25160300,-2.38,9554623488,251.0,400.95,Not Found,2023-07-10,388.45001220703125,39680,373.6179675068949,353.6173792085145,20.00058829838042,20.375681903849415,-163.2143,-0.41,-72.38,-0.08987523985649659,-0.09377340136724754,2.74,-0.34,-1.946505223725353,-0.2921414480234894,27.13,247.31,13.452390005245036,16.798361151823137,36.66,-53.73,25.04199861229631,25.225956491169292,10.8,4.87,-1.7534773182375147,6.11962551589674,40.95,610.09,18.170908282247012,21.78277389934691,-5.3155,13.8114,20.5101,2023-07-12 19:18:48.342118
BPL Limited,BPL.NS,https://www.bpllimited.com,"BPL Limited manufactures and sells electronic products primarily in India. The company offers LED televisions, refrigerators, air conditioners, washing machines, small kitchen appliances, LED lighting devices, fans, geysers, and audio products, as well as personal care products. It also offers medical electronic and printed circuit boards components. The company provides its products under the BPL brand name. BPL Limited was incorporated in 1963 and is based in Bengaluru, India.",Technology,Consumer Electronics,0.493215,Not Found,-0.897,0.656,48975800,14.25,2919444736,46.7,89.65,Not Found,2023-07-10,59.54999923706055,68512,60.239627949107316,60.350124531812064,-0.11049658270474794,-0.04427324993319036,4.1789,-1.65,-33.18,-0.06137701497384285,-0.016555833192889398,0.93,-12.89,0.13725526771471408,-0.12090145368903842,-2.3,10.12,-0.8259320013404476,-0.5002941759054149,6.24,23.8,1.359239087710158,2.0204668013925886,-5.55,54.82,1.5775293804499881,1.7730717970982923,-6.88,52.53,0.09070646537502824,0.38763625844769667,42.11022,51.59305,61.07588,2023-07-12 19:18:48.342118
Dixon Technologies (India) Limited,DIXON.NS,https://www.dixoninfo.com,"Dixon Technologies (India) Limited provides electronic manufacturing services in India. The company offers consumer electronics, including LED TVs, and AC PCB; home appliances, such as washing machines; lighting products comprising LED bulbs, battens, and down lighters, etc.; mobile phones and EMS which include smart phones, medical electronics, set top boxes, IT products, and telecom products; and security systems that consist of CCTV camera and digital video recorders. It also provides solutions in reverse logistics, such as repair and refurbishment services. Dixon Technologies (India) Limited was incorporated in 1993 and is headquartered in Noida, India.",Technology,Consumer Electronics,0.54274,2.0,0.269,0.038,59560200,42.81,258395766784,2553.0,4730.0,1.74,2023-07-10,4238.5,181972,4303.793690757729,4172.310889010578,131.48280174715092,201.9550720390344,99.0072,-0.13,-35.88,-17.16670901692214,-17.61806757297083,-2.73,-24.16,-103.602873457834,-82.91883061362392,4.03,-69.88,-145.08804927420852,-38.241338092512365,42.37,-43.44,131.04301171734733,216.30317271264164,12.31,25.01,236.13736020086571,308.26284318344324,13.29,5.79,110.91955002131135,212.36616324386435,42.11022,51.59305,61.07588,2023-07-12 19:18:48.342118
BSE Limited,BSE.NS,https://www.bseindia.com,"BSE Limited, together with its subsidiaries, provides a platform for trading in equity, debt instruments, derivatives, and mutual funds in India and internationally. It offers securities, data dissemination, and depository services. The company also provides clearing and settlement, IT support, training, risk management, and investment services, as well as engages in the corporate social responsibility activities. In addition, it undertakes administration and supervision of SEBI registered investment advisers; operates an electronic spot platform for agricultural commodities; and operates a platform for trading in equities of small-and-medium enterprises. The company was formerly known as Bombay Stock Exchange Limited and changed its name to BSE Limited in July 2011. BSE Limited was founded in 1875 and is based in Mumbai, India.",Financial Services,Financial Data & Stock Exchanges,0.787991,12.0,0.225,0.126,135268000,16.06,102208495616,406.2,787.95,Not Found,2023-07-10,695.7000122070312,1418150,653.6780033778409,614.5850163691872,39.09298700865372,29.218285096863085,43.3188,-1.65,-66.73,1.151165574643528,2.468675477947663,3.93,-86.03,16.390272728770697,12.179711389384174,25.48,345.75,24.14569795039813,13.063179920180296,52.03,204.15,44.34642512291123,39.61904219037519,29.26,329.8,47.53920316548613,37.609432242815444,9.88,22.71,59.27554229051043,59.093541683112534,41.555240000000005,43.3188,44.949000000000005,2023-07-12 19:18:48.342118
CARE Ratings Limited,CARERATING.NS,https://www.careratings.com,"CARE Ratings Limited, a credit rating agency, provides various rating and grading services in India, Mauritius, and Nepal. The company provides rating services for bank loan, debt instrument, bonds, non-convertible debentures, preference shares, fixed deposits, and commercial papers; principal protected market linked debentures, subordinate debt, perpetual bonds, and hybrid instruments; structured finance ratings; insurance ratings; infrastructure sector ratings; security receipts ratings; public finance rating services that cover ratings of state government entities and urban infrastructure projects; and real estate and infrastructure investment trusts ratings, as well as corporate governance ratings, project finance, and MLD valuation services. It also offers transaction and corporate advisory, project evaluation and monitoring, ESG assessment and advisory, research and analytics, industry research, and due diligence and grading services, as well as research and analytics to corporates, financial institutions, banks, and institutional investors. The company was formerly known as Credit Analysis and Research Limited and changed its name to CARE Ratings Limited in June 2017. CARE Ratings Limited was incorporated in 1993 and is headquartered in Mumbai, India.",Financial Services,Financial Data & Stock Exchanges,1.320217,17.0,-0.141,0.177,29730200,28.15,21176821760,440.1,735.3,Not Found,2023-07-10,714.4000244140625,123835,705.6729504997934,693.9651274413936,11.707823058399754,9.688401660575428,25.3783,0.54,-4.45,-0.04805104612830746,0.504855349456081,1.54,-42.33,4.054630304165244,3.3590957149416445,4.89,20.59,6.311601266762182,5.423159526740067,11.78,104.48,13.207348070763715,10.224513178789493,16.71,42.44,-3.6409773755440256,-4.9898454707262285,70.28,262.19,19.05727592743682,18.925357211994214,41.555240000000005,43.3188,44.949000000000005,2023-07-12 19:18:48.342118
CRISIL Limited,CRISIL.NS,https://www.crisil.com,"CRISIL Limited, an analytical company, together with its subsidiaries, provides ratings, data, research, and analytics and solutions in India, Europe, North America, and internationally. It operates through two segment, Rating Services; and Research, Analytics, and Solutions. The Ratings Services segment offers credit ratings for corporates, banks, and bank loans; credit analysis services; grading services; and analytical services. The Research, Analytics, and Solutions segment provides research and risk solutions, industry reports, customized research assignments, subscription to data services, independent equity research, initial public offering grading, training, credit ratings for small and medium enterprises, advisory services, and range of risk management tools, analytics, and solutions for financial institutions, banks, and corporates. The company was formerly known as The Credit Rating Information Services of India Limited and changed its name to CRISIL Limited in December 2003. CRISIL Limited was incorporated in 1987 and is headquartered in Mumbai, India.",Financial Services,Financial Data & Stock Exchanges,0.43962,28.0,0.197,0.202,73096000,80.69,279767613440,2725.0,4027.6,Not Found,2023-07-10,3824.25,87619,3862.9674833852796,3833.6213535467036,29.346129838575962,49.06623254736014,47.3943,0.0,703.77,-6.289834149951275,-4.930025677196035,-1.0,710.91,-22.014837152494238,-21.23448540470296,-2.69,126.92,-79.15340772879335,-42.28575086517812,12.11,38.71,2.6639905723122865,48.664649790913366,29.68,356.75,12.248026433482664,46.535929338879484,16.78,498.12,40.78397096276194,80.92353356414154,41.555240000000005,43.3188,44.949000000000005,2023-07-12 19:18:48.342118
ICRA Limited,ICRA.NS,https://www.icra.in,"ICRA Limited operates as an independent and professional investment information, and credit rating agency in India and internationally. The company operates through Rating, Research and Other Services; Consulting Services; Knowledge Services; and Market Services segments. It also offers rating, grading, and industry research services; management consulting services, which includes risk management, financial advisory, outsourcing, and policy advisory; KPO services; and financial information product and services. In addition, the company provides corporate debt ratings for various issuers including manufacturing, service, non-banking finance, and infrastructure companies, as well as bank and financial institutions, municipal and other local bodies, state government, and small and medium sector entities; and financial sector ratings, which includes term loans, debenture, public deposit, working capital demand loan, cash credit from commercial paper, and mibor-linked loans, and others. It also offers structured finance ratings for assessment of risk associated with individual components of structured instruments including asset-backed securitization, future flow transaction, and partial guarantee structures; and infrastructure sector ratings to debt programs of issuers in power, roads, telecommunication, and other infrastructure related sectors. Further, it provides other ratings, which includes mutual funds, public finance, infrastructure expected loss, infrastructure investment trust, independent credit evaluation, and market liked debenture. Additionally, the company offers credit perspectives detailed analysis including key rating consideration, rating sensitivity factor, rating retinoate, company profile, business update and outlook, and financial update and outlook etc. across economy, industry, and companies. ICRA Limited was incorporated in 1991 and is headquartered in Gurugram, India.",Financial Services,Financial Data & Stock Exchanges,0.270691,40.0,0.149,0.164,9651230,140.26,52873297920,3675.5,5620.0,Not Found,2023-07-10,5457.5,2008,5334.867289968033,5165.5967563120485,169.27053365598476,136.94786968514487,38.9099,0.37,-8.1,-1.0554031255878726,8.080665992709982,-0.79,-87.21,40.917505810486546,59.791889003004826,11.77,-82.14,124.6094177276982,93.12303189594388,15.27,64.73,159.10971345416328,150.41466974914968,14.57,-29.42,42.924082234384514,23.430165700746144,43.05,865.38,207.07911362727236,191.35045992957248,41.555240000000005,43.3188,44.949000000000005,2023-07-12 19:18:48.342118
Multi Commodity Exchange of India Limited,MCX.NS,https://www.mcxindia.com,"Multi Commodity Exchange of India Limited, a commodity derivatives exchange, provides a platform to facilitate online trading of commodity derivatives in India. It offers iCOMDEX, a real-time commodity futures price indices; and trades in bullion, base metals, energy, and agricultural commodities. The company also provides trade clearing and settlement services; and data feed services. It has strategic alliances with various exchanges, such as CME group, Dalian Commodity Exchange, London Metal Exchange, Mozambique Commodities Exchange, Taiwan Futures Exchange, and Zhengzhou Commodity Exchange. The company was incorporated in 2002 and is based in Mumbai, India.",Financial Services,Financial Data & Stock Exchanges,0.242876,17.4,-0.851,0.333,50998400,29.32,81758085120,1156.0,1697.1,2.26,2023-07-10,1576.550048828125,266942,1566.0452473532434,1540.8778738550648,25.167373498178677,30.28150402623246,53.7705,-1.26,-73.15,-0.9438100933207352,-1.2785326320134445,4.57,-72.5,-6.668605676893321,-12.140590394312404,1.75,-45.17,-6.541519920633846,17.442586647145998,4.02,91.51,12.206409873992015,17.702549547749562,9.65,88.59,53.309935681550996,39.820290130726285,20.1,95.88,18.03627136723526,29.804496912500174,41.555240000000005,43.3188,44.949000000000005,2023-07-12 19:18:48.342118
CarTrade Tech Limited,CARTRADE.NS,https://www.cartradetech.com,"CarTrade Tech Limited operates a multi-channel online automotive platform to buy and sell new and used vehicles in India and internationally. It offers new car original equipment manufacturers (OEM) solutions that provides OEMs with consumer insights and data-driven solutions for building their digital marketing strategies; new car dealer solutions, which offers customers content and research tools, such as car reviews, on road prices, car specifications, car images, car finance offers, and others; used car dealer solutions to buy and sell their used cars; and technology solutions for OEMs and dealers, including dealer management systems and auto finance solutions. The company also provides new two-wheeler OEM and dealer solutions; online and offline auctioning of vehicles comprising cars, bikes, trucks, farm equipment and construction equipment; inspection and valuation services for banks and insurance companies; and technology solutions to OEMs, banks, NBFCs, insurance companies, leasing companies, fleet owners, etc. to inspect and valuate their vehicles. It offers its services under the CarWale, BikeWale, CarTradeExchange, Shriram Automall, Adroit Auto, and Autobiz brands. The company was incorporated in 2000 and is based in Navi Mumbai, India.",FMCG,Auto & Truck Dealerships,Not Found,Not Found,Not Found,0.029,46849300,6.88,25182283776,340.15,735.95,Not Found,2023-07-10,487.3500061035156,54410,492.31557269604053,481.7939926008178,10.52158009522276,12.307324178321002,70.8358,-1.59,-54.13,-1.347311369765805,-0.446436020774561,-0.92,-59.4,-0.06091330685137564,-1.7228959873469538,-7.61,-89.98,-13.379499096950894,0.2116869586559016,22.79,-60.82,32.13966853778669,38.801361855795214,1.4,79.92,17.063192549798487,21.661431818844562,-27.93,-55.12,1.8226658768718949,14.854053510160963,50.151700000000005,53.599050000000005,57.046400000000006,2023-07-12 19:18:48.342118
Landmark Cars Limited,LANDMARK.NS,https://www.grouplandmark.in,"Landmark Cars Limited engages in the automotive retail business in India. The company provides dealership services for Mercedes-Benz, Honda, Jeep, Volkswagen, Renault, and BYD; and Ashok Leyland commercial vehicles. It also offers car accessories and merchandise products; and after-sales, pre-sales consultation, roadside assistance, insurance, and financing services. Landmark Cars Limited was founded in 1998 and is based in Ahmedabad, India.",FMCG,Auto & Truck Dealerships,Not Found,Not Found,0.176,0.175,40169200,21.03,30558717952,431.15,780.8,Not Found,2023-07-10,764.7000122070312,96713,729.0674514091683,707.7064987013443,21.360952707823913,16.39908374686704,36.3623,0.65,-43.1,1.9191663373383108,1.2404672402392194,5.69,-47.16,8.283996071780393,4.052952181131685,11.81,140.81,5.296771610539167,-5.421302311370809,39.28,416.91,25.01304831485527,25.91531539607894,41.48,-71.8,2.766776989326445,7.342925895210655,66.82,-96.91,21.360952707823913,16.39908374686704,50.151700000000005,53.599050000000005,57.046400000000006,2023-07-12 19:18:48.342118
Century Extrusions Limited,CENTEXT.NS,https://www.centuryextrusions.com,"Century Extrusions Limited manufactures and sells aluminum extruded and value-added products in India. It provides profiles for architectural applications, such as building systems, structural glazing, curtain walls, aluminum rolling shutters, windows, doors, partitions, false ceilings, tower bolts, hand rails, door handles, hinges, drapery rods, modular furniture, etc.; aluminum form works; road transport sections; rail coach windows and doors; manufacture of automobile components; and heat transfer in electronics and electrical gadgets. The company also offers profiles for electrical applications, including tubes and flats for bus bars; transmission line hardware, such as P.G. clamps; and H-connectors, repair sleeves, lugs, solar panels, etc. In addition, it provides profiles for engineering applications comprising motor housings, gear pump casings, ferrules, A.C. louvers, machinery parts, elevators, pneumatic actuators and cylinders, valve bodies, etc.; and various defense applications and others. Further, the company offers extruded and cold drawn round bars, and hexagonal bars for various engineering applications; and extruded and cold drawn rods/wires in coil form for use as armor rods, detonator shell stock, lamp pin stock, metalizing wire, rivet stock, welding filler wire, etc. Additionally, it manufactures power transmission and distribution hardware. The company markets its products under the Century brand. Century Extrusions Limited was incorporated in 1988 and is headquartered in Kolkata, India.",Basic Materials,Aluminum,1.2327,Not Found,-0.811,-0.19,80000000,0.75,788000000,7.6,14.6,Not Found,2023-07-10,9.949999809265137,62874,9.973213856458866,10.007727176144835,-0.034513319685968824,-0.03243724102238701,13.2667,0.0,-28.38,0.00039745349697106747,-0.0005190196658954593,0.51,-38.43,0.02784974858930589,-0.010001046751956344,-3.4,-40.21,-0.17731057311403298,-0.15868455228175493,9.34,-63.84,0.06679713960487277,0.1447736491599877,1.02,-59.02,0.11842248223675256,0.11480033869720382,3.11,-17.17,0.09658412541580397,0.14093049974225463,10.16544,10.6996,11.72644,2023-07-12 19:18:48.342118
Hindalco Industries Limited,HINDALCO.NS,https://www.hindalco.com,"Hindalco Industries Limited, together with its subsidiaries, produces and sells aluminum and copper products in India and internationally. It operates through Aluminium, Copper, Novelis, and All Other segments. The company offers alumina; primary aluminum in the form of ingots, billets, and wire rods; aluminum flat rolled products (FRP); aluminum extrusions; and aluminum foil and packaging solutions for use in the automotive and transport, building and construction, aerospace and defense, electrical and electronics, pharmaceuticals and packaging, consumer durables and kitchenware, and white goods industries, as well as industrial applications. It also provides coarse alumina hydrate for use in alum, poly aluminum chloride, zeolites, aluminum fluoride, sodium aluminate, glass, catalysts, and aluminum hydroxide gel; and fine alumina hydrates, as well as flame retardants and smoke suppressants in cables, rubbers, plastics, etc.; and calcined alumina for use in ceramics, refractories, and polishing. In addition, the company offers copper products, including copper cathodes and continuous cast copper rods that are used in the agrochemical, automotive and transport, consumer durable, electrical equipment, railway, wire and cable, and EV and renewables industries. Further, it operates an all-weather jetty in the Gulf of Khambhat on the west coast of India; produces di-ammonium phosphate and nitrogen phosphorus potassium complexes; and offers phosphoric acid, phosphogypsum, sulfuric acid, copper slag, and aluminum fluoride, as well as sells gold, silver, and other materials. The company offers its aluminum extrusion products under the Hindalco extrusions, Maxloader, and Eternia brands; aluminum FRP under the Everlast brand; aluminum foils under the Freshwrapp and Superwrap brands; and copper products under the Birla Balwan brand. Hindalco Industries Limited was incorporated in 1958 and is based in Mumbai, India.",Basic Materials,Aluminum,1.276119,4.0,-0.374,0.002,2230880000,45.69,947789365248,344.0,504.0,Not Found,2023-07-10,427.8500061035156,6502214,422.90152123104696,421.13962329228593,1.7618979387610239,1.173915759318294,9.3642,1.22,-3.95,0.3628938973686786,0.14699554486068234,0.52,76.03,1.0264991126614973,0.538344327334763,3.08,84.78,2.454487185530411,2.9162174764215827,3.99,22.06,6.129807417853101,9.206488253499245,-9.11,7.52,-3.8555150479157874,-5.006671607751949,20.12,-52.7,12.692937802934694,18.78228459693471,10.16544,10.6996,11.72644,2023-07-12 19:18:48.342118
Maan Aluminium Limited,MAANALU.NS,https://www.maanaluminium.com,"Maan Aluminium Limited engages in the manufacturing and trading of aluminum profiles, ingots, billets, and other related products in India. The company offers geometrical shapes; architectural structures, such as doors and windows, curtain walls, structural glazing products, and others; AC grills and equipment; architectural hardware; industrial products, including sign and display, electricals, transport and automotive, louver, luggage, carrier, and other industrial products; and solar panels. It trades in non-ferrous scrap, as well as anodizes and fabricates profiles. The company serves automobiles, agriculture, rail and road transport, building and construction, heavy engineering, architecture, electronics, solar energy, and defense industries. It exports its products. The company was formerly known as Man Aluminium Limited. Maan Aluminium Limited was founded in 1989 and is based in New Delhi, India.",Basic Materials,Aluminum,1.184531,4.0,0.772,1.038,13521200,36.97,4460643840,114.05,363.0,Not Found,2023-07-10,330.6499938964844,20045,330.59728070504855,309.7116483581505,20.885632346898035,26.060315266192724,8.9437,-0.93,21.9,-1.6654834264419947,-1.293670729823667,-0.91,-9.71,-6.720445943064931,-5.834789518847693,2.94,-85.55,-9.633172337924378,10.269117941684542,78.3,42.93,25.31955721916708,31.628247745031004,73.84,-67.79,20.015026312232607,28.097913755867463,180.57,219.39,20.89870056417803,27.411210185194662,10.16544,10.6996,11.72644,2023-07-12 19:18:48.342118
Manaksia Aluminium Company Limited,MANAKALUCO.NS,https://www.manaksiaaluminium.com,"Manaksia Aluminium Company Limited manufactures and sells aluminum products primarily in India. It offers aluminum sheets and coils, aluminum flooring sheets, aluminum pattern sheets, aluminum roofing or building sheets, aluminum closure coils and sheets, aluminum color coated coils, aluminum color coated roofing or building sheets, and aluminum alloy ingots. The company exports its products to approximately 20 countries in Europe, North America, the Middle East, Africa, Latin America, other continents, etc. Manaksia Aluminium Company Limited was incorporated in 2010 and is based in Kolkata, India.",Basic Materials,Aluminum,1.281546,Not Found,0.963,-0.146,65534000,1.15,1558622464,18.2,26.4,Not Found,2023-07-10,23.049999237060547,190224,22.46431426141468,22.361928615470386,0.10238564594429178,0.11692033270603276,20.0435,2.67,94.46,0.05144252766294599,-0.0036336716904352417,4.77,201.02,0.03015261415549375,-0.11445778423566573,-0.22,127.18,-0.5061699210335178,-0.2954007641245075,8.73,550.27,0.20599364679689813,0.25825817902946124,1.32,323.11,-0.2679545190917807,-0.07004633279653442,12.71,365.9,0.2549380166903106,0.4020223319963271,10.16544,10.6996,11.72644,2023-07-12 19:18:48.342118
National Aluminium Company Limited,NATIONALUM.NS,https://www.nalcoindia.com,"National Aluminium Company Limited manufactures and sells alumina and aluminum products in India and internationally. The company operates through Chemicals and Aluminium segments. It offers aluminum metal products, such as ingots, alloy ingots, T-ingots, sows, billets, and wire rods; alumina and hydrate products, including calcined alumina and alumina hydrate; zeolite-A products; specialty alumina and hydrate products; and aluminum rolled products and aluminum chequered sheets. The company also owns and operates an opencast mine covering an area of 16 square kilometers on Panchpatmali hills of Koraput district in Odisha; a wind power plant with 50.4 MW of generation capacity in Gandikota, Andhra Pradesh; a wind power plant with 47.6 MW of generation capacity at Jaisalmer, Rajasthan; a wind power plant with 50 MW of generation capacity at Devikot, Rajasthan; a wind power plant with 50.4 MW of generation capacity at Jath, Maharashtra; and a solar power plant in Bhubaneswar. In addition, it owns and operates mechanized storage and ship handling facilities for exporting alumina and importing caustic soda. National Aluminium Company Limited was founded in 1981 and is based in Bhubaneswar, India.",Basic Materials,Aluminum,0.732021,5.0,-0.516,-0.154,1836630016,7.79,155695054848,66.95,87.0,0.69,2023-07-10,83.3499984741211,8246076,83.44678174993257,83.4423697456662,0.004412004266370673,0.08386193725689714,10.6996,0.54,-1.23,-0.010207257514835533,-0.01986248324763161,0.06,64.36,0.09369387216882785,-0.15119621969792224,-1.13,17.85,-0.6936658986339808,-0.5019963939451914,4.06,106.42,0.5628785443350068,0.7576728338635754,0.12,-43.66,-1.6242883694131933,-1.1486991760267906,13.17,-64.18,4.355212949589472,5.7625586834153735,10.16544,10.6996,11.72644,2023-07-12 19:18:48.342118
