Trading Day,Date,Close,Dividends,High,Low,Open,Volume,Stock Splits,date_only,RollingMean,RollingStd,UpperBand1,LowerBand1,UpperBand2,LowerBand2,CCI_10,CCI_40,OBV,VPT,VPT_signal,VWAP,MFI_14,PP,R1,S1,R2,S2,R3,S3,CMF,%R,macd,macd_signal,macde_histogram,rsi,ADX,sma_5,sma_20,sma_50,sma_100,symbol,created_on
38,2023-10-18 00:00:00+05:30,1.184999942779541,0.0,1.2350000143051147,1.1799999475479126,1.2350000143051147,1620420,0.0,2023-10-18,1.2000000059604645,0.03141406009852715,1.2314140660589916,1.1685859458619374,1.262828126157519,1.13717188576341,-4.878119223380012,25.787894312925353,116211421,5478827.7233811505,10130076.699270789,1.2600305038488275,52.484598237368594,1.1999999682108562,1.2199999888737998,1.1649999221165976,1.2550000349680583,1.144999901453654,1.275000055631002,1.1099998553593955,-0.12185830205893307,-65.62502561137615,0.011332869199548012,0.012768896938725535,-0.0014360277391775225,51.85251189750896,12.916403327239058,1.2100000143051148,1.2000000059604645,1.1473999953269958,1.3011499971151352,GISOLUTION.NS,2023-12-14 10:48:01.538330
39,2023-10-17 00:00:00+05:30,1.2100000381469727,0.0,1.25,1.190000057220459,1.25,2570640,0.0,2023-10-17,1.2032500088214875,0.03309775584870756,1.236347764670195,1.17015225297278,1.2694455205189026,1.1370544971240724,39.27933175805312,65.41392305376243,117831841,8875000.077207327,11292888.943243198,1.260235576827195,52.5554698686932,1.2166666984558105,1.243333339691162,1.183333396911621,1.2766666412353516,1.1566667556762695,1.3033332824707031,1.12333345413208,-0.03321459766275431,-49.99996274708924,0.013830805745006058,0.013127903873519914,0.0007029018714861442,57.313287333592655,13.693065826829956,1.2240000247955323,1.2032500088214875,1.1417999958992004,1.3194499987363815,GISOLUTION.NS,2023-12-14 10:48:01.538330
40,2023-10-16 00:00:00+05:30,1.2300000190734863,0.0,1.2549999952316284,1.1799999475479126,1.2300000190734863,2051640,0.0,2023-10-16,1.203500008583069,0.033170228872617336,1.2366702374556864,1.1703297797104515,1.2698404663283036,1.1371595508378343,58.608016765099386,78.56253905137159,120402481,7200256.9723953735,11897361.159752164,1.2604543439961047,52.21814917089723,1.221666653951009,1.2633333603541055,1.1883333126703897,1.2966667016347249,1.1466666062672932,1.3383334080378213,1.1133332649866738,-0.029013384004196004,-37.499972060316935,0.014357233206489406,0.012952178405648378,0.0014050548008410282,61.31036391434253,14.151759317721833,1.2230000257492066,1.203500008583069,1.135999995470047,1.3360999983549118,GISOLUTION.NS,2023-12-14 10:48:01.538330
41,2023-10-13 00:00:00+05:30,1.2100000381469727,0.0,1.2549999952316284,1.2000000476837158,1.225000023841858,3083560,0.0,2023-10-13,1.2027500092983245,0.03270584015250083,1.2354558494508254,1.1700441691458237,1.268161689603326,1.137338328993323,66.66670384693555,80.5197149870566,118350841,10645829.535864,13071637.20659136,1.2605605605052284,52.36907793474758,1.221666693687439,1.243333339691162,1.1883333921432495,1.2766666412353516,1.1666667461395264,1.2983332872390747,1.133333444595337,0.028098840265326216,-49.99996274708924,0.012843990952951412,0.01260091470543812,0.00024307624751329117,58.631357611974536,14.645736923297699,1.2070000171661377,1.2027500092983245,1.130099995136261,1.3511999982595444,GISOLUTION.NS,2023-12-14 10:48:01.538330
42,2023-10-12 00:00:00+05:30,1.215000033378601,0.0,1.2899999618530273,1.2050000429153442,1.2699999809265137,2896340,0.0,2023-10-12,1.200250005722046,0.03400756146141182,1.234257567183458,1.166242444260634,1.2682651286448696,1.1322348827992224,117.94870854364986,106.92279459905087,121434401,10040782.33454475,13678089.124273198,1.260826993735257,49.132944426841554,1.2366666793823242,1.2683333158493042,1.183333396911621,1.3216665983200073,1.1516667604446411,1.3533332347869873,1.098333477973938,0.028950576544325455,-46.87496507539617,0.01268167147788235,0.012540145643559797,0.00014152583432255374,58.631357611974536,14.434001796292902,1.2,1.200250005722046,1.1249999940395354,1.365199996829033,GISOLUTION.NS,2023-12-14 10:48:01.538330
43,2023-10-11 00:00:00+05:30,1.2549999952316284,0.0,1.2649999856948853,1.2300000190734863,1.2599999904632568,8839320,0.0,2023-10-11,1.1972500026226043,0.035261259802069685,1.232511262424674,1.1619887428205347,1.2677725222267437,1.1267274830184648,202.09963425608828,128.5309240872004,124330741,31652229.14341578,14587415.821705308,1.2610549491796403,48.31806479152414,1.25,1.2699999809265137,1.2350000143051147,1.284999966621399,1.215000033378601,1.3049999475479126,1.2000000476837158,0.10649833344652537,-16.666653421187945,0.01178928305171878,0.012504764184979157,-0.0007154811332603771,66.58188225098532,14.013836006576625,1.1849999904632569,1.1972500026226043,1.1201999938488008,1.3779499965906143,GISOLUTION.NS,2023-12-14 10:48:01.538330
44,2023-10-10 00:00:00+05:30,1.2050000429153442,0.0,1.2050000429153442,1.1799999475479126,1.190000057220459,5065670,0.0,2023-10-10,1.1897500038146973,0.038164305857319725,1.227914309672017,1.1515856979573775,1.2660786155293366,1.113421392100058,70.92202035336155,52.58546777702179,115491421,17416692.225146152,10321212.491277687,1.2611482859187484,49.786049808463254,1.196666677792867,1.2133334080378213,1.1883333126703897,1.2216667731602986,1.1716665824254353,1.238333503405253,1.163333217302958,0.0536261755489072,-55.88231375472191,0.006528739762215352,0.01268363446829425,-0.006154894706078898,60.339517177612485,13.561349771497557,1.1649999856948852,1.1897500038146973,1.1149999940395354,1.389149996638298,GISOLUTION.NS,2023-12-14 10:48:01.538330
45,2023-10-09 00:00:00+05:30,1.149999976158142,0.0,1.1950000524520874,1.1399999856948853,1.190000057220459,1615500,0.0,2023-10-09,1.1865000009536744,0.03954013339451652,1.2260401343481908,1.146959867559158,1.2655802677427075,1.1074197341646412,-77.77770173897535,10.473422151954017,110425751,5300862.195422574,8547342.557810571,1.2616487231516045,64.36879877929974,1.1616666714350383,1.1833333571751914,1.1283332904179892,1.2166667381922405,1.1066666046778362,1.2383334239323935,1.073333223660787,0.010421840990195462,-88.23530236742697,0.004618967676315311,0.014222358144813974,-0.009603390468498663,49.91453103686195,14.395530921887211,1.159999966621399,1.1865000009536744,1.1111999928951264,1.3997499972581864,GISOLUTION.NS,2023-12-14 10:48:01.538330
46,2023-10-06 00:00:00+05:30,1.1749999523162842,0.0,1.1799999475479126,1.1399999856948853,1.1699999570846558,1354690,0.0,2023-10-06,1.1860000014305114,0.040085448499553616,1.226085449930065,1.1459145529309578,1.2661708984296187,1.1058291044314041,-83.33341611752606,19.144108168872872,112041251,4541710.988034629,9358962.648407571,1.26196697692092,77.58241349424708,1.1649999618530273,1.1899999380111694,1.149999976158142,1.2049999237060547,1.125,1.2299998998641968,1.1100000143051147,0.019239007999882016,-73.52943032671067,0.0075205695700566455,0.01662320576193864,-0.009102636191881994,54.3352534829402,14.932909443513747,1.1679999828338623,1.1860000014305114,1.1088999927043914,1.4098499983549118,GISOLUTION.NS,2023-12-14 10:48:01.538330
47,2023-10-05 00:00:00+05:30,1.1399999856948853,0.0,1.1799999475479126,1.1299999952316284,1.1549999713897705,1415710,0.0,2023-10-05,1.1842500030994416,0.041335451160872345,1.225585454260314,1.1429145519385693,1.2669209054211863,1.101579100777697,-142.5703020338465,7.948756165644078,110686561,4604907.025855304,10563275.563500807,1.2621753524014692,78.96558573305055,1.149999976158142,1.1699999570846558,1.1200000047683716,1.1999999284744263,1.100000023841858,1.21999990940094,1.0700000524520874,-0.003152157892190237,-94.11765118371348,0.008659432379498622,0.018898864809909138,-0.010239432430410516,47.90937687380298,14.950142068750667,1.1740000009536744,1.1842500030994416,1.106499992609024,1.4186999982595443,GISOLUTION.NS,2023-12-14 10:48:01.538330
48,2023-10-04 00:00:00+05:30,1.1549999713897705,0.0,1.2000000476837158,1.1399999856948853,1.1799999475479126,1554610,0.0,2023-10-04,1.1845000028610229,0.04106799312913594,1.2255679959901589,1.1434320097318869,1.2666359891192946,1.102364016602751,-117.11709941133356,25.966668394631423,112102271,5123245.307129074,12052867.69791218,1.262482041857909,80.84415309754792,1.1650000015894573,1.1900000174840293,1.1299999554951987,1.2250000635782878,1.1049999396006267,1.2500000794728598,1.0699998935063681,-0.020440896751224177,-90.62500698492077,0.013433284774308385,0.021458722917511767,-0.008025438143203383,50.09113322829782,14.968700280544272,1.1850000143051147,1.1845000028610229,1.1051999938488006,1.4269499987363816,GISOLUTION.NS,2023-12-14 10:48:01.538330
49,2023-10-03 00:00:00+05:30,1.1799999475479126,0.0,1.215000033378601,1.149999976158142,1.215000033378601,1386340,0.0,2023-10-03,1.1842500030994416,0.04127173820929764,1.2255217413087394,1.1429782648901439,1.266793479518037,1.1017065266808463,-96.0919859255233,42.71366770262803,113656881,4667598.187989936,13785273.295607956,1.2627791381101465,83.44960167763826,1.181666652361552,1.213333328564962,1.148333271344503,1.246666709582011,1.116666595141093,1.2783333857854209,1.083333214124044,-0.04908690710388924,-50.0,0.017864456525374273,0.02346508245331261,-0.005600625927938339,54.7188643155404,15.255395447222451,1.1900000095367431,1.1842500030994416,1.1039999949932098,1.4341499990224837,GISOLUTION.NS,2023-12-14 10:48:01.538330
50,2023-09-29 00:00:00+05:30,1.190000057220459,0.0,1.2350000143051147,1.184999942779541,1.2350000143051147,1836070,0.0,2023-09-29,1.1835000038146972,0.04148875704318129,1.2249887608578784,1.142011246771516,1.26647751790106,1.1005224897283346,-53.76343010946662,61.42035329865369,115043221,6234159.900904953,16064692.072512459,1.2629836895124429,81.76125959151916,1.2033333381017048,1.2216667334238687,1.171666661898295,1.2533334096272786,1.153333266576131,1.2716668049494424,1.1216665903727212,-0.060260633993802416,-45.83328780200927,0.020804906698279835,0.02486523893529719,-0.004060332237017357,57.17114081919963,15.831980830099592,1.1960000276565552,1.1835000038146972,1.1031999957561494,1.4402499991655349,GISOLUTION.NS,2023-12-14 10:48:01.538330
51,2023-09-28 00:00:00+05:30,1.2050000429153442,0.0,1.2300000190734863,1.1549999713897705,1.2200000286102295,2733570,0.0,2023-09-28,1.18299999833107,0.04146655078664967,1.2244665491177196,1.1415334475444203,1.2659330999043692,1.1000668967577707,-75.26878164413208,58.2823368285905,116879291,9398509.450061446,18522325.115414336,1.2632233243023032,81.43743143620782,1.196666677792867,1.2383333841959634,1.1633333365122476,1.2716667254765828,1.1216666301091511,1.3133334318796792,1.0883332888285318,-0.048281102384296185,-39.58329401082619,0.023269488820108597,0.02588032199455153,-0.0026108331744429322,59.653613242093336,16.60992980565155,1.2050000190734864,1.18299999833107,1.101699994802475,1.4453999990224837,GISOLUTION.NS,2023-12-14 10:48:01.538330
52,2023-09-27 00:00:00+05:30,1.1950000524520874,0.0,1.215000033378601,1.1549999713897705,1.1950000524520874,1584070,0.0,2023-09-27,1.181499993801117,0.041170390708950504,1.2226703845100675,1.1403296030921666,1.263840775219018,1.0991592123832161,-80.75111238193058,54.32790629197428,114145721,5401122.332869585,20803279.031752557,1.2635093402453939,79.09517464460014,1.1883333524068196,1.2216667334238687,1.161666671435038,1.2483334143956502,1.128333290417989,1.2816667954126992,1.1016666094462075,-0.062413919418807265,-43.74995653828158,0.02459506144825485,0.026533030288162264,-0.0019379688399074127,57.95849033148444,17.59107824593616,1.209000015258789,1.181499993801117,1.0988999950885772,1.4495999985933303,GISOLUTION.NS,2023-12-14 10:48:01.538330
53,2023-09-26 00:00:00+05:30,1.1799999475479126,0.0,1.2300000190734863,1.1649999618530273,1.215000033378601,2873870,0.0,2023-09-26,1.1809999883174895,0.04105837840071127,1.2220583667182008,1.1399416099167783,1.263116745118912,1.098883231516067,-40.5983237990553,58.67457653830108,112561651,9675887.880692065,24653818.2064733,1.2637049206067799,76.89587699609314,1.1916666428248088,1.2183333237965903,1.1533332665761313,1.2566667000452678,1.1266665856043498,1.2833333810170493,1.0883332093556723,-0.046144736208725896,-50.0,0.026904391200395672,0.027017522498139115,-0.00011313129774344344,54.400525096594166,18.8097986532097,1.2200000047683717,1.1809999883174895,1.0952999937534331,1.4531499975919724,GISOLUTION.NS,2023-12-14 10:48:01.538330
54,2023-09-25 00:00:00+05:30,1.2100000381469727,0.0,1.2599999904632568,1.2000000476837158,1.2599999904632568,1939800,0.0,2023-09-25,1.181249988079071,0.04106719003981912,1.2223171781188902,1.1401827980392518,1.2633843681587091,1.0991156079994329,33.41621817841698,82.1918023052229,115435521,6697057.98935937,28398300.7879186,1.2641407083142584,74.8616920049044,1.2233333587646484,1.246666669845581,1.18666672706604,1.2833333015441895,1.1633334159851074,1.306666612625122,1.126666784286499,-0.033592762297865425,-37.49996274709849,0.030930673847859858,0.027045805322574973,0.0038848685252848847,61.67001669986574,20.10829880965999,1.234000015258789,1.181249988079071,1.0910999953746796,1.4561499983072281,GISOLUTION.NS,2023-12-14 10:48:01.538330
55,2023-09-22 00:00:00+05:30,1.2350000143051147,0.0,1.2699999809265137,1.2000000476837158,1.25,5511690,0.0,2023-09-22,1.1804999887943268,0.04064934567375148,1.2211493344680784,1.1398506431205753,1.2617986801418297,1.099201297446824,57.960574426075574,93.46810598760565,117375321,19421978.37313412,33823611.48755841,1.2643316347293783,71.3138452507843,1.2350000143051147,1.2699999809265137,1.2000000476837158,1.3049999475479126,1.165000081062317,1.3399999141693115,1.130000114440918,-0.11624767901790266,-27.083306428460023,0.03266233477163216,0.02607458819125375,0.0065877465803784105,67.23160007821096,20.420971713431157,1.2350000143051147,1.1804999887943268,1.0870999944210054,1.4581499975919723,GISOLUTION.NS,2023-12-14 10:48:01.538330
56,2023-09-21 00:00:00+05:30,1.225000023841858,0.0,1.2799999713897705,1.2100000381469727,1.25,3562400,0.0,2023-09-21,1.1784999907016753,0.038767197194731616,1.217267187896407,1.1397327935069437,1.2560343850911386,1.100965596312212,74.12588827234426,100.28688854538095,111863631,12451466.36464911,37424019.76616448,1.264628514003618,70.16126899831492,1.2383333444595337,1.2666666507720947,1.1966667175292969,1.3083332777023315,1.1683334112167358,1.3366665840148926,1.126666784286499,-0.13451645532177564,-31.249968955915413,0.0319223827755597,0.024427651546159144,0.007494731229400555,65.7996073948022,20.75769637903088,1.231000018119812,1.1784999907016753,1.0831999933719636,1.4592499977350235,GISOLUTION.NS,2023-12-14 10:48:01.538330
57,2023-09-20 00:00:00+05:30,1.25,0.0,1.2999999523162842,1.2300000190734863,1.2699999809265137,9929790,0.0,2023-09-20,1.1764999866485595,0.03724387053709625,1.2137438571856558,1.1392561161114632,1.250987727722752,1.102012245574367,125.62187505634272,120.95737285932525,115426031,35415371.14014146,43667158.116543315,1.2648894654324454,73.6374603286931,1.2599999904632568,1.2899999618530273,1.2200000286102295,1.3299999237060547,1.190000057220459,1.3599998950958252,1.1500000953674316,-0.17693537204527945,-20.833312637276943,0.031476195072036584,0.022553968738809004,0.00892222633322758,71.61144270479045,20.805061131235334,1.2180000066757202,1.1764999866485595,1.0792999923229218,1.459849997162819,GISOLUTION.NS,2023-12-14 10:48:01.538330
58,2023-09-18 00:00:00+05:30,1.25,0.0,1.274999976158142,1.215000033378601,1.215000033378601,21764480,0.0,2023-09-18,1.1717499852180482,0.03321680010949165,1.2049667853275399,1.1385331851085565,1.2381835854370316,1.1053163849990648,156.48853890909896,119.73453351001429,125355821,77624716.82404017,45730104.86064378,1.2651678685479901,64.5724286957055,1.246666669845581,1.278333306312561,1.21833336353302,1.306666612625122,1.18666672706604,1.338333249092102,1.158333420753479,,-11.627894082285447,0.027965908692526575,0.02032341215550211,0.007642496537024465,71.61144270479045,20.207355758674,1.1990000009536743,1.1717499852180482,1.0749999916553497,1.4595999974012375,GISOLUTION.NS,2023-12-14 10:48:01.538330
59,2023-09-15 00:00:00+05:30,1.215000033378601,0.0,1.274999976158142,1.159999966621399,1.274999976158142,29812550,0.0,2023-09-15,1.164249986410141,0.031509190708093555,1.1957591771182345,1.1327407957020474,1.227268367826328,1.101231604993954,169.6717153521553,104.50653095650551,103591341,103351583.51151177,37756451.86979468,1.2658160572314487,50.88778947508643,1.2166666587193806,1.2733333508173623,1.1583333412806192,1.3316666682561238,1.1016666491826375,1.3883333603541055,1.043333331743876,,-27.906945797485072,0.023047952514327896,0.01841278802124599,0.004635164493081906,67.950117257122,20.051023881222797,1.1700000047683716,1.164249986410141,1.0717999923229218,1.458799996972084,GISOLUTION.NS,2023-12-14 10:48:01.538330
60,2023-09-14 00:00:00+05:30,1.215000033378601,0.0,1.215000033378601,1.1799999475479126,1.184999942779541,7156010,0.0,2023-09-14,1.155999982357025,0.03837488526855386,1.194374867625579,1.1176250970884711,1.2327497528941327,1.0792502118199174,193.62746172228702,98.25638977380264,133403891,24807839.82330305,21357668.959365405,1.2689756053269654,26.031992652762014,1.2033333381017048,1.226666728655497,1.1916666428248086,1.2383334239323933,1.1683332522710164,1.2616668144861856,1.1566665569941201,,-3.124995343389625,0.019849233324433113,0.017253996897975514,0.002595236426457599,67.950117257122,19.882666474736883,1.1549999952316283,1.155999982357025,1.07039999127388,1.4577999967336654,GISOLUTION.NS,2023-12-14 10:48:01.538330
61,2023-09-13 00:00:00+05:30,1.159999966621399,0.0,1.190000057220459,1.149999976158142,1.1549999713897705,3691840,0.0,2023-09-13,1.1467499792575837,0.0451102451687585,1.191860224426342,1.1016397340888253,1.2369704695951007,1.0565294889200667,79.71019225068615,73.51425916058766,126247881,12219194.22926298,20495126.243380994,1.269793361410844,36.50485718945464,1.1666666666666667,1.1833333571751914,1.1433332761128745,1.2066667477289836,1.1266665856043498,1.2233334382375083,1.1033331950505576,,-44.44445180303983,0.015453157493061198,0.016605187791361112,-0.0011520302982999144,58.783020832181606,21.046192162367,1.1399999856948853,1.1467499792575837,1.0686999905109404,1.4563026267290116,GISOLUTION.NS,2023-12-14 10:48:01.538330
62,2023-09-12 00:00:00+05:30,1.1549999713897705,0.0,1.159999966621399,1.059999942779541,1.1050000190734863,8207790,0.0,2023-09-12,1.1392499804496765,0.05432056303108099,1.1935705434807575,1.0849294174185955,1.2478911065118385,1.0306088543875145,-98.11836808267796,43.8426541529837,122556041,27048920.050302606,22564109.246910498,1.2706582946094187,53.23839402837767,1.12499996026357,1.1899999777475991,1.0899999539057412,1.224999984105428,1.0249999364217122,1.290000001589457,0.9899999300638833,,-47.22222590151992,0.015007382776058842,0.01689319536593609,-0.0018858125898772483,58.783020832181606,22.333013958226946,1.1359999895095825,1.1392499804496765,1.0670999920368194,1.454847987294197,GISOLUTION.NS,2023-12-14 10:48:01.538330
63,2023-09-11 00:00:00+05:30,1.1050000190734863,0.0,1.1449999809265137,1.100000023841858,1.1449999809265137,3761660,0.0,2023-09-11,1.1312499821186066,0.06297189916135128,1.1942218812799579,1.0682780829572553,1.2571937804413091,1.005306183795904,-147.43579633138586,39.46667593320195,114348251,11859968.758197147,21442906.54606247,1.2727200650920234,62.503268514258295,1.1166666746139526,1.1333333253860474,1.0883333683013916,1.1616666316986084,1.0716667175292969,1.1783332824707031,1.0433334112167358,,-96.42857446962505,0.014701695240343815,0.0173646485134054,-0.0026629532730615864,48.120789524077466,22.765727781793025,1.1339999914169312,1.1312499821186066,1.0645999920368194,1.4529821974039079,GISOLUTION.NS,2023-12-14 10:48:01.538330
64,2023-09-08 00:00:00+05:30,1.1399999856948853,0.0,1.149999976158142,1.1299999952316284,1.149999976158142,3030180,0.0,2023-09-08,1.1249999821186065,0.07135898215768681,1.1963589642762933,1.0536409999609198,1.26771794643398,0.9822820178032329,-88.21546226782023,60.28420734751364,118109911,9856324.50968505,23838640.993028797,1.2741016081260756,68.80993476377449,1.1399999856948853,1.149999976158142,1.1299999952316284,1.159999966621399,1.1200000047683716,1.1699999570846558,1.1100000143051147,,-90.90910076109702,0.01901180733197405,0.018030386831670797,0.000981420500303254,56.22406820107437,24.336353127429568,1.1429999828338624,1.1249999821186065,1.0641999924182892,1.451155247092247,GISOLUTION.NS,2023-12-14 10:48:01.538330
65,2023-09-07 00:00:00+05:30,1.1399999856948853,0.0,1.149999976158142,1.1299999952316284,1.149999976158142,2474080,0.0,2023-09-07,1.1162499815225602,0.07966830404258822,1.1959182855651485,1.0365816774799719,1.2755865896077365,0.9569133734373837,-108.17607460009332,63.41237965070099,121140091,8047487.391152206,27334220.11386473,1.2749973723108035,70.88685290825791,1.1399999856948853,1.149999976158142,1.1299999952316284,1.159999966621399,1.1200000047683716,1.1699999570846558,1.1100000143051147,,-68.96554275585605,0.02079503280730277,0.017785031706594984,0.0030100011007077876,56.22406820107437,25.36397417220638,1.1479999780654908,1.1162499815225602,1.0641999924182892,1.448563266992569,GISOLUTION.NS,2023-12-14 10:48:01.538330
66,2023-09-06 00:00:00+05:30,1.1399999856948853,0.0,1.159999966621399,1.1299999952316284,1.1449999809265137,4748030,0.0,2023-09-06,1.1067499816417694,0.08761871116511978,1.1943686928068893,1.0191312704766495,1.281987403972009,0.9315125593115299,-124.83397779143019,69.51074162485044,123614171,15444008.099096393,32155903.29454286,1.2757376683119181,72.17293630492719,1.1433333158493042,1.15666663646698,1.1266666650772095,1.1733332872390747,1.1133333444595337,1.1866666078567505,1.096666693687439,,-52.63157564517303,0.022763025532423597,0.017032531431418037,0.005730494101005561,56.22406820107437,26.47064298965833,1.1559999704360961,1.1067499816417694,1.0643999922275542,1.4455562472343444,GISOLUTION.NS,2023-12-14 10:48:01.538330
67,2023-09-05 00:00:00+05:30,1.1449999809265137,0.0,1.159999966621399,1.1399999856948853,1.1449999809265137,6000110,0.0,2023-09-05,1.0964999824762345,0.0951881724536016,1.1916881549298362,1.0013118100226328,1.2868763273834376,0.9061236375690312,-149.7584582793954,77.68828044871276,128362201,19602272.051733218,36333877.09340447,1.2771813615164505,73.7286262724631,1.1483333110809326,1.15666663646698,1.1366666555404663,1.1683332920074463,1.128333330154419,1.1766666173934937,1.1166666746139526,,-45.23810064441124,0.024937758255761278,0.015599907906166648,0.00933785034959463,56.22406820107437,27.662440177683507,1.162999963760376,1.0964999824762345,1.065799993276596,1.442180307507515,GISOLUTION.NS,2023-12-14 10:48:01.538330
68,2023-09-04 00:00:00+05:30,1.149999976158142,0.0,1.1699999570846558,1.1449999809265137,1.159999966621399,7697160,0.0,2023-09-04,1.0852499842643737,0.10219272664505022,1.1874427109094239,0.9830572576193235,1.289635437554474,0.8808645309742733,-128.2051564203277,88.0092561197122,134362311,25256319.68809583,40516778.35382228,1.27898216908027,75.75005299937607,1.1549999713897705,1.1649999618530273,1.1399999856948853,1.1799999475479126,1.1299999952316284,1.1899999380111694,1.1150000095367432,,-39.130446050026436,0.026851806556680735,0.013265445318767988,0.013586361237912747,56.22406820107437,28.62328267703586,1.1709999561309814,1.0852499842643737,1.068299993276596,1.4383854377269745,GISOLUTION.NS,2023-12-14 10:48:01.538330
69,2023-09-01 00:00:00+05:30,1.1649999618530273,0.0,1.190000057220459,1.149999976158142,1.190000057220459,7759770,0.0,2023-09-01,1.0729999840259552,0.10851145216739859,1.1815114361933539,0.9644885318585567,1.2900228883607523,0.855977079691158,-19.73683737555425,101.84317169222052,142059471,25793868.44823686,44331893.0202539,1.2812764964227188,78.57993609570904,1.1683333317438762,1.1866666873296103,1.1466666062672934,1.208333412806193,1.1283332506815593,1.2266667683919272,1.1066665252049765,,-30.61226376490177,0.028403099069793436,0.0098688550092898,0.018534244060503635,58.49064136553838,29.499805333035052,1.1779999494552613,1.0729999840259552,1.0719999945163727,1.4342177677154542,GISOLUTION.NS,2023-12-14 10:48:01.538330
70,2023-08-31 00:00:00+05:30,1.1799999475479126,0.0,1.190000057220459,1.1699999570846558,1.190000057220459,5176850,0.0,2023-08-31,1.0607499867677688,0.11137034359251889,1.1721203303602876,0.9493796431752499,1.2834906739528065,0.838009299582731,31.674194867049593,114.04045391307716,149819241,17429675.028849848,48966399.16325815,1.2833997152515584,81.79244999529445,1.1799999872843425,1.1900000174840293,1.169999917348226,1.2000000874201457,1.1599998871485393,1.2100001176198325,1.1499998172124228,,-23.076947765238387,0.02848160227087626,0.005235293994163893,0.02324630827671237,60.765312020069324,30.29167791150713,1.1839999675750732,1.0607499867677688,1.0767999947071076,1.429577288031578,GISOLUTION.NS,2023-12-14 10:48:01.538330
71,2023-08-30 00:00:00+05:30,1.1749999523162842,0.0,1.1950000524520874,1.159999966621399,1.190000057220459,11045040,0.0,2023-08-30,1.0484999895095826,0.11103697155174844,1.159536961061331,0.9374630179578342,1.2705739326130794,0.8264260464060857,36.803361778898804,114.94251811436436,144642391,37029415.97803335,56850580.196860224,1.2846748675176556,81.86225951935702,1.1766666571299236,1.1933333476384482,1.1583332618077598,1.211666742960612,1.141666571299235,1.2283334334691367,1.1233331759770713,,-23.63638136997465,0.02667329941032892,-0.0005762830750141992,0.02724958248534312,60.765312020069324,30.531705990506456,1.1869999885559082,1.0484999895095826,1.0799999964237212,1.4244639986753465,GISOLUTION.NS,2023-12-14 10:48:01.538330
72,2023-08-29 00:00:00+05:30,1.184999942779541,0.0,1.2000000476837158,1.159999966621399,1.184999942779541,10145580,0.0,2023-08-29,1.0374999910593032,0.10871860907558385,1.146218600134887,0.9287813819837194,1.254937209210471,0.8200627729081356,50.5804230729893,128.45498088108786,155687431,34303381.205972105,61805871.25156694,1.287638548299788,87.20246074187314,1.181666652361552,1.203333338101705,1.1633332570393882,1.221666733423869,1.141666571299235,1.243333419164022,1.1233331759770713,,-18.33335485723198,0.024446406650919572,-0.0073886786963499795,0.03183508534726955,62.87360587493364,30.790197767890344,1.1889999866485597,1.0374999910593032,1.0846999967098236,1.4191240191459655,GISOLUTION.NS,2023-12-14 10:48:01.538330
73,2023-08-28 00:00:00+05:30,1.184999942779541,0.0,1.2200000286102295,1.149999976158142,1.2200000286102295,15206480,0.0,2023-08-28,1.0269999951124191,0.10375071212800113,1.1307507072404204,0.923249282984418,1.2345014193684214,0.8194985708564169,64.3119824330251,141.78704735766246,165833011,51414870.34166511,68681493.76296565,1.2902510734092096,92.31840780545546,1.184999982515971,1.2199999888737998,1.1499999364217124,1.2550000349680583,1.1149999300638835,1.2900000413258872,1.079999883969625,,-17.18752124579671,0.020240061456492597,-0.015347450033167367,0.03558751148965997,62.87360587493364,31.06857352814992,1.1829999923706054,1.0269999951124191,1.0905999982357024,1.4134073495864867,GISOLUTION.NS,2023-12-14 10:48:01.538330
74,2023-08-25 00:00:00+05:30,1.1950000524520874,0.0,1.2400000095367432,1.190000057220459,1.2100000381469727,21945200,0.0,2023-08-25,1.0174999982118607,0.09700108848311495,1.1145010866949756,0.9204989097287457,1.2115021751780906,0.8234978212456308,98.87008295197738,172.00833843157602,181039491,74825424.26741847,72998149.61829078,1.2944257346897878,100.0,1.2083333730697632,1.2266666889190674,1.1766667366027832,1.2583333253860474,1.158333420753479,1.2766666412353516,1.126666784286499,,-14.062486903276001,0.014547997359741549,-0.02424432790558236,0.038792325265323904,64.81254934898865,31.36836280842946,1.1660000085830688,1.0174999982118607,1.09799999833107,1.4074139899015428,GISOLUTION.NS,2023-12-14 10:48:01.538330
75,2023-08-24 00:00:00+05:30,1.1950000524520874,0.0,1.2400000095367432,1.1649999618530273,1.215000033378601,41302660,0.0,2023-08-24,1.0084999948740005,0.08755599464791963,1.0960559895219202,0.9209440002260809,1.1836119841698398,0.8333880055781613,118.24124455283352,168.59249756123657,202984691,140827564.01732197,72541330.95600885,1.3004624834288891,99.94703582128018,1.200000007947286,1.2350000540415444,1.1600000063578286,1.2750000556310017,1.12499996026357,1.3100001017252603,1.0849999586741128,,-13.432821480728665,0.006055146959639268,-0.033942409221913335,0.0399975561815526,64.81254934898865,30.611955411596735,1.1369999885559081,1.0084999948740005,1.1067999970912934,1.4010439294576644,GISOLUTION.NS,2023-12-14 10:48:01.538330
