ROE,ROA,Current Ratio,Net Profit Margin,DE Ratio,Net Income,Free Cash Flow,Debt,Basic EPS,ROCE,% of Shares Held by All Insider,% of Shares Held by Institutions,% of Float Held by Institutions,Number of Institutions Holding Shares,symbol
-3.7400083445309296,0.0029518154300436084,-0.05927944700627008,-0.003902850871607886,0.14615537480160878,480110000.0,-1775025000.0,3865503000.0,14.25,0.03261633876331989,53.14,28.21,60.2,54.0,AMBER.NS
-1.153719188408914,0.001447940316479832,2.4311584950145533,0.0009254508838569646,-0.02201703645246067,1271000.0,-93585000.0,-7552000.0,,-0.0088131871560184,66.15,0.0,0.0,0.0,AMBICAAGAR.NS
3.268124187043525,-0.10427941127296532,-2.679910485331148,-0.06967706498068077,,-679878000.0,-3876830000.0,,,-0.1377804678992413,52.02,0.34,0.71,5.0,AMBIKCO.NS
-0.5020700132466551,0.0019511054901423658,0.1333323246124909,-0.0007831603625085698,-0.0018819738598990984,4149400000.0,-1236600000.0,59700000.0,2.09,0.020621237561862543,63.34,18.18,49.6,152.0,AMBUJACEM.NS
-8.876242109858968,0.026069155588439523,-0.02671069029302231,0.015153857026459022,0.03642842967376925,110082000.0,179714000.0,166438000.0,5.739999999999999,0.09785504605527381,73.47,0.0,0.0,0.0,AMDIND.NS
-0.12799419375020715,-0.0005938142205081098,-0.4318361667641675,-0.0037922519704008395,0.004445325691524414,113436000.0,115453000.0,27562000.0,,0.005703701577500386,73.88,10.19,39.03,13.0,AMIORG.NS
5.419120423416064,-0.012133356506882846,0.3631708783822041,-0.11545783792370803,-0.01748716455862076,-20322000.0,-165796000.0,-23177000.0,-0.5000000000000002,0.04233856634818831,73.93,0.0,0.0,0.0,AMJLAND.NS
3.3534794516698643,-0.08202785151613458,0.5738468203648543,-0.060758816411272246,-0.00019232121220960153,-273540000.0,-184408000.0,292000.0,-9.4,-0.15467273175069138,62.93,6.62,17.86,7.0,AMRUTANJAN.NS
0.06848473028340774,0.005905678215574028,0.8985908566659933,0.003410465166765575,-0.0357859195435592,416802000.0,-629944000.0,-25308000.0,9.96,0.014072730823255941,42.52,29.03,50.51,14.0,ANANDRATHI.NS
-29.64530510384148,0.02264381488115223,2.1736208157998878,0.04128601048558894,-0.15957764167252625,983427000.0,-5052795000.0,-3597033000.0,2.8100000000000005,0.03141909788484497,71.71,2.95,10.44,7.0,ANANTRAJ.NS
-4.801641128867487,0.16733480956270733,1.0135676041623864,0.1468457978936053,-0.018861765988350626,3827306000.0,2580409000.0,-37067000.0,96.23,0.26294990915859956,78.45,6.0,27.84,6.0,ANDHRAPAP.NS
2.0186162366530045,-0.027408212653882616,0.29041931940790544,-0.0453838412833448,-0.02210869836522069,-562497000.0,-130989000.0,-332255000.0,-4.15,0.010412785740882835,0.0,1.16,1.16,12.0,ANDHRSUGAR.NS
100.45565529933009,0.02542566693296235,-0.12672319714340463,0.0499667614576134,0.08050638636965762,179876000.0,935236000.0,329348000.0,0.37,0.0019857364560831453,91.54,0.0,0.0,0.0,ANDREWYU.NS
-0.10695197823611302,0.03247609254409843,0.44938488438286184,-0.015629553808009955,-0.42965850614232887,2651490000.0,2012900000.0,-4705460000.0,31.159999999999997,-0.19102385965775182,60.86,18.44,47.1,51.0,ANGELONE.NS
37.721153179059606,-0.001963530908477262,2.4240153682256453,0.0018655026079930845,-0.0318053171811563,-49485000.0,-543233000.0,-116338000.0,,-0.03029870186218895,76.54,0.0,0.0,0.0,ANIKINDS.NS
-6.271468795884042,-0.04029397546120718,-0.02728428277067979,-0.05400968633680975,0.19965151974319695,-471242000.0,34410000.0,-347577000.0,-3.34,0.04831202449086712,71.02,0.0,0.0,0.0,ANKITMETAL.NS
-6.271468795884042,-0.04029397546120718,-0.02728428277067979,-0.05400968633680975,0.19965151974319695,-471242000.0,34410000.0,-347577000.0,-3.34,0.04831202449086712,71.02,0.0,0.0,0.0,ANKITMETAL.NS
0.35672278349287634,-0.01233456953125664,-0.15606152803756235,-0.0014621296430543732,0.7751540097667857,31050898.75999999,198471757.13,1167156676.61,,0.040588728664237184,73.43,0.0,0.0,0.0,ANMOL.NS
0.4648336881913524,-0.0025623755675867055,-0.042433785063017315,-0.033792692416610995,1.978758499858905,-160067000.0,-1213098000.0,-805656000.0,-1.35,-0.2758655759532846,57.04,1.14,2.66,1.0,ANSALAPI.NS
2.1704491489386424,-0.03813322273412523,-0.294583046214846,-0.09669095331827171,,-106244000.0,-773924000.0,,,-0.0025603352129975054,52.06,9.79,20.42,3.0,ANUP.NS
1.7719703607261987,-0.004778159130192479,0.1728318733894132,-0.03106659519798488,-0.13790979993809188,286660000.0,3893930000.0,-145080000.0,5.6899999999999995,0.017922376570023907,82.73,10.34,59.88,24.0,ANURAS.NS
-3.174213173894665,0.03874947989500772,0.00691454793240065,0.016800543241821196,-0.018414579138923554,3809900000.0,3372300000.0,560900000.0,99.54999999999998,0.26520102523454037,60.92,19.01,48.64,27.0,APARINDS.NS
-13.42511432385605,-0.09295509146872846,0.12271752408319547,-0.13982585566262518,-0.26684811263568586,-995600000.0,-848700000.0,-648200000.0,-38.730000000000004,-0.14534897135354868,80.63,0.0,0.0,0.0,APCL.NS
0.4005232454973102,-0.029009308879861945,-0.04876708665955598,-0.0029325747695654603,0.19200406415513296,91327000.0,-452251000.0,1015275000.0,1.7600000000000016,-0.06215839674847837,60.37,0.48,1.21,6.0,APCOTEXIND.NS
2.0847695542226994,-0.0020276935004606214,0.6002889241835017,-0.012278878041207614,-0.16594632702368498,-52066000.0,807076000.0,-762091000.0,-1.6600000000000001,-0.012843687815041499,72.62,5.9,21.55,3.0,APEX.NS
0.6201757195766033,-0.015476826202220836,-0.10506680974418403,-0.0031911337226798453,0.033735290081532254,845700000.0,-2270400000.0,2917900000.0,-1.620000000000001,-0.03467390485818367,39.95,26.62,44.32,89.0,APLAPOLLO.NS
2.7254887838901585,-0.017832017477669222,0.11111796995296563,-0.03907089125745132,0.028287130001844046,-1789500000.0,1538300000.0,49100000.0,,-0.028959860799611492,70.68,13.45,45.87,36.0,APLLTD.NS
-1.3903944339344712,0.0026746818519476946,0.11046258496361716,0.002909697375830439,0.0091486338253291,41318000.0,-694621000.0,267797000.0,0.19800000000000006,0.0319551680069317,63.04,3.16,8.54,1.0,APOLLO.NS
2.2389562915357937,-0.023245228252823033,-0.4248823640220387,-0.02331411582600535,-0.024346190848046567,-2365300000.0,-7222700000.0,2642600000.0,-16.450000000000003,-0.043125540404628626,29.67,48.65,69.17,252.0,APOLLOHOSP.NS
10.973729492712897,-0.055375020660589344,-0.5897739602293617,-0.037584574506602644,9.966663046624691e-05,-258500000.0,19678000.0,50022000.0,,-0.08148667472700105,57.39,17.28,40.56,15.0,APOLLOPIPE.NS
-6.743964744489185,0.016458471940973572,0.05281525209722027,0.013929182821414803,-0.095784961877457,4659360000.0,9672950000.0,-5644570000.0,,0.03462081229186606,69.92,25.82,85.85,63.0,APOLLOTYRE.NS
-0.4578480359659536,-0.01850871108252511,-0.6417200977434037,-0.07051545901285375,0.026200688622354227,182499000.0,529771000.0,67550000.0,7.738571,0.10590715870916395,54.37,5.42,11.87,7.0,APTECHT.NS
-2.4345368311021964,0.0069461865437084325,-0.31659477786194956,0.0013829571294802431,0.21229734970810488,37944000.0,115894000.0,287793000.0,,0.038991408267847,73.52,0.0,0.0,0.0,ARCHIDPLY.NS
84.43327779834235,0.02783193654951158,0.3141959334747517,0.06320054025475416,-0.1030285723732447,50358000.0,35661000.0,-96101000.0,,0.03626435964657064,65.84,0.0,0.0,0.0,ARCHIES.NS
31.28525307224374,-0.011036616651227594,-7.186346159106652,-1.1011535915161301,,-2527350.0,2354190.0,,,-0.009529690985013373,64.85,0.0,0.0,0.0,ARENTERP.NS
-2.6952158039662297,0.006842256315064386,0.07968342188785238,0.006069805948067802,-0.09018271782669773,38390000.0,-233239000.0,-125839000.0,2.9499999999999993,0.003807720261383124,55.12,1.32,2.95,1.0,ARIES.NS
4.266554255209552,-0.031231742434301497,1.0618458970457862,-0.15453299610914412,-0.12731794201482613,-212434000.0,284619000.0,-227027000.0,-2.04,-0.16388614551581204,79.46,0.0,0.0,0.0,ARIHANTCAP.NS
2.3642654547959436,-0.017983138676324346,0.3576616259473764,-0.04448583252827912,-0.04596999563009074,-99391000.0,-336553000.0,413908000.0,-2.4099999999999993,-0.04370497608271254,77.79,1.39,6.25,1.0,ARIHANTSUP.NS
-2.8062048002407685,0.02047297249566318,315.22060818581855,0.09035658780132433,-0.26605896493375436,620885000.0,-4338035000.0,6147205000.0,73.11,-0.008837600251968017,40.97,25.92,43.91,3.0,ARMANFIN.NS
-54.98735757626924,-0.03258229638474626,-0.04544584058808643,-0.0749419471907711,0.060909324996787584,-146940000.0,352224000.0,57174000.0,-9.73,-0.04182678003382383,53.99,0.0,0.0,0.0,AROGRANITE.NS
16.00534182396104,0.20630578682037948,-0.12464109834696657,0.3908081620603397,-0.02816070527511437,216065000.0,52915000.0,-12775000.0,,0.3122910489529912,75.53,0.0,0.0,0.0,ARROWGREEN.NS
-1.742273313062428,-0.3093768711449031,-0.012557444986031396,-3.924046493354085,3.1798064550265264,-5807546000.0,321002000.0,-340617000.0,-22.13,-0.6836160022455354,53.87,0.0,0.0,0.0,ARSHIYA.NS
-22.655315270754386,0.07323518284594113,0.00920877384673055,0.396978200662308,-0.5305675584169958,1163260000.0,121468000.0,-51886000.0,,-0.8798315083221085,50.44,0.0,0.0,0.0,ARSSINFRA.NS
-4.1195771553025295,0.0276063656073548,-0.01344069789490221,0.0169376331444984,-0.17853538337742725,1664100000.0,529600000.0,-3475800000.0,6.34,0.031018317651232946,45.84,18.51,34.18,21.0,ARVIND.NS
27.584801035099538,0.09194961384351433,0.03494565891933554,0.09590659846289337,-0.07960354639566458,3041100000.0,-371300000.0,1619400000.0,,0.15170492762493518,61.57,10.38,27.0,12.0,ARVINDFASN.NS
0.6915968793498344,-0.005107368614888828,-0.03960851604791027,-0.0024939008422479036,0.24389457542150259,5492000.0,-2626724000.0,1156333000.0,,-0.01828853049986348,65.56,11.58,33.62,4.0,ARVSMART.NS
0.5736446075403618,-0.011629787886551099,-0.055057808016722776,-0.018468485198332107,-0.027124606564542963,201000000.0,-4078900000.0,1630000000.0,0.8300000000000001,-0.00720357444088271,60.28,6.0,15.1,29.0,ASAHIINDIA.NS
-31.28106045241568,-0.06252714019684322,-0.504719828000209,-0.07030619988129437,0.4610838082651964,-310086000.0,266714000.0,922219000.0,,-0.08696900112153086,77.03,0.0,0.0,0.0,ASAHISONG.NS
-2.601499089377648,-0.2522887782857611,0.13641610760112904,-0.07603698334856802,-0.7290553682215202,-439855000.0,-156998000.0,7249000.0,-27.72,-12.037145789123127,75.19,0.0,0.0,0.0,ASAL.NS
3.5999754592530513,-0.07468751956409492,0.038180760086634624,-0.0592262870638334,0.2579260498603866,-192496000.0,-1256154000.0,946107000.0,-10.640000000000004,-0.12507736674343833,58.45,0.0,0.0,1.0,ASALCBR.NS
-0.34371022982415145,0.0026802023123243396,0.14555106289841424,-0.0052186410011031,-0.08653772426651085,304890000.0,-11047000.0,1184914000.0,,-0.0036723942494591016,61.04,9.59,24.61,5.0,ASHAPURMIN.NS
77.30221240380853,-0.008895263254345602,-0.1564528873242752,-0.03523113214347883,0.005653763487580787,-208400000.0,571200000.0,98900000.0,-2.036108,-0.020185485365183373,71.79,7.9,28.0,5.0,ASHIANA.NS
-45.74757988721805,-0.07719096442966364,0.09755142741978817,-0.11908522982686838,0.07625586886684049,-245700000.0,-53600000.0,163700000.0,-1.28,-0.1359717938107696,76.15,0.0,0.0,0.0,ASHIMASYN.NS
2.950811280134873,-0.028680857421439616,0.034790101623826786,-0.09811644708829317,-1.5428443853300338,-4071745000.0,1055872000.0,-17238116000.0,-14.5,0.14211917864631157,54.48,22.24,48.86,18.0,ASHOKA.NS
12.082697329277185,-0.003970600043361559,1.6045935633202233,0.032656267962884546,-0.3670039399311676,11296321.0,-333072200.0,-59433303.0,,-0.025199276183063703,84.45,0.0,0.0,0.0,ASHOKAMET.NS
27.261050865269343,0.030896939976135542,0.08304651383532924,0.04364191557308731,0.337103354776763,15994200000.0,-77642000000.0,70159100000.0,5.45,0.06832695049384623,51.32,26.68,54.81,117.0,ASHOKLEY.NS
-10.71712324268805,-0.2645341046823257,-0.3825422973127617,-0.5548743718038066,0.07263477621832917,-832533000.0,-96796000.0,130739000.0,-22.02,-0.3728415119398475,70.93,0.0,0.0,0.0,ASIANENE.NS
